kodepemda,namapemda,idperiode,kodebidang,uraibidang,kodeprogram,uraiprogram,kodekegiatan,uraikegiatan,kodesubkegiatan,uraisubkegiatan,kodeskpd,uraiskpd,kodesubkegiatan_indikator,uraisubkegiatan_indikator,satuan,kinerja,volume_awal,volume_0,volume_1,volume_2,volume_3,volume_4,volume_5,volume_6,volume_7,pagu_awal,pagu1,pagu2,pagu3,pagu4,pagu5,pagu6,pagu7
3403,KAB. GUNUNGKIDUL,20252029,2.1,URUSAN PEMERINTAHAN BIDANG PERTANAHAN,2.10.11,PROGRAM PENYELENGGARAAN KEISTIMEWAAN YOGYAKARTA URUSAN PERTANAHAN,2.10.11.5.03,Sarana dan Prasarana Keistimewaan,2.10.11.5.03.0001,Pengadaan Sarana dan Prasarana Pendukung Pelaksanaan Kegiatan Keistimewaan Urusan Pertanahan,2.10.1.03.0.00.01.0000,Dinas Pertanahan dan Tata Ruang (Kundha Niti Mandala Sarta Tata Sasana),603570,Jumlah Sarana dan Prasarana Pendukung Pelaksanaan Kegiatan Urusan Keistimewaan (Pertanahan),Unit,Tersedianya Sarana dan Prasarana Pendukung Pelaksanaan Kegiatan Urusan Keistimewaan (Pertanahan),3,2,0,1,1,1,1,,,,0.0,14000000.0,14000000.0,14000000.0,14000000.0,0.0,0.0
3403,KAB. GUNUNGKIDUL,20252029,1.06,URUSAN PEMERINTAHAN BIDANG SOSIAL,1.06.02,PROGRAM PEMBERDAYAAN SOSIAL,1.06.02.2.03,Pengembangan Potensi Sumber Kesejahteraan Sosial Daerah Kabupaten/Kota,1.06.02.2.03.0003,Peningkatan Kemampuan Potensi Sumber Kesejahteraan Sosial Keluarga Kewenangan Kabupaten/Kota,1.06.2.08.0.00.01.0000,"Dinas Sosial, Pemberdayaan Perempuan, dan Perlindungan Anak",497909,Jumlah Keluarga yang Meningkat Kapasitasnya Kewenangan Kabupaten/Kota,Keluarga,Meningkatnya Kapasitas Keluarga Kewenangan Kabupaten/Kota,900,900,900,900,900,900,900,,,,25020000.0,26271000.0,27585000.0,30964000.0,31012000.0,0.0,0.0
3403,KAB. GUNUNGKIDUL,20252029,1.06,URUSAN PEMERINTAHAN BIDANG SOSIAL,1.06.02,PROGRAM PEMBERDAYAAN SOSIAL,1.06.02.2.03,Pengembangan Potensi Sumber Kesejahteraan Sosial Daerah Kabupaten/Kota,1.06.02.2.03.0004,Peningkatan Kemampuan Potensi Sumber Kesejahteraan Sosial Kelembagaan Masyarakat Kewenangan Kabupaten/Kota,1.06.2.08.0.00.01.0000,"Dinas Sosial, Pemberdayaan Perempuan, dan Perlindungan Anak",497909,Jumlah Lembaga Kesejahteraan Sosial yang Meningkat Kapasitasnya Kewenangan Kabupaten/Kota,Lembaga,Meningkatnya Kapasitas Lembaga Kesejahteraan Sosial Kewenangan Kabupaten/Kota,1,1,5,5,5,5,5,,,,88223400.0,90519000.0,92571000.0,96828000.0,97511000.0,0.0,0.0
3403,KAB. GUNUNGKIDUL,20252029,1.06,URUSAN PEMERINTAHAN BIDANG SOSIAL,1.06.02,PROGRAM PEMBERDAYAAN SOSIAL,1.06.02.2.03,Pengembangan Potensi Sumber Kesejahteraan Sosial Daerah Kabupaten/Kota,1.06.02.2.03.0012,Peningkatan Kemampuan Sumber Daya Manusia dan Penguatan Lembaga Konsultasi Kesejahteraan Keluarga (LK3),1.06.2.08.0.00.01.0000,"Dinas Sosial, Pemberdayaan Perempuan, dan Perlindungan Anak",497909,Jumlah Sumber Daya Manusia dan Lembaga Konsultasi Kesejahteraan Keluarga (LK3) yang mendapatkan Peningkatan Kapasitas dan fasilitasi dalam penanganan kasus Kewenangan Kabupaten/Kota,Orang,Meningkatnya Kemampuan Sumber Daya Manusia dan Penguatan Lembaga Konsultasi Kesejahteraan Keluarga (LK3) Kewenangan Kabupaten/Kota,0,,0,33,33,33,33,,,,0.0,5000000.0,5500000.0,6050000.0,6455000.0,0.0,0.0
3403,KAB. GUNUNGKIDUL,20252029,1.06,URUSAN PEMERINTAHAN BIDANG SOSIAL,1.06.02,PROGRAM PEMBERDAYAAN SOSIAL,1.06.02.2.03,Pengembangan Potensi Sumber Kesejahteraan Sosial Daerah Kabupaten/Kota,1.06.02.2.03.0013,Fasilitasi Pengembangan Pusat Kesejahteraan Sosial (Puskesos) Kewenangan Kabupaten/Kota,1.06.2.08.0.00.01.0000,"Dinas Sosial, Pemberdayaan Perempuan, dan Perlindungan Anak",497909,Jumlah Puskesos desa/kelurahan yang memberikan layanan sosial satu pintu dan berperan sebagai hub program Graduasi,Lembaga,Meningkatnya peran Puskesos  sebagai layanan sosial satu pintu dan hub program graduasi,0,0,0,2,2,2,2,,,,0.0,5000000.0,5500000.0,6050000.0,6655000.0,0.0,0.0
3403,KAB. GUNUNGKIDUL,20252029,1.06,URUSAN PEMERINTAHAN BIDANG SOSIAL,1.06.02,PROGRAM PEMBERDAYAAN SOSIAL,1.06.02.2.03,Pengembangan Potensi Sumber Kesejahteraan Sosial Daerah Kabupaten/Kota,1.06.02.2.03.0014,Peningkatan Kemampuan Potensi Sumber Kesejahteraan Sosial Perseorangan Kewenangan Kabupaten/Kota,1.06.2.08.0.00.01.0000,"Dinas Sosial, Pemberdayaan Perempuan, dan Perlindungan Anak",497909,"Jumlah Penyuluh Sosial, Penyuluh Sosial Masyarakat, Pekerja Sosial, Pekerja Sosial Masyarakat dan/atau Tenaga Kesejahteraan Sosial Kecamatan yang Meningkat Kapasitasnya",Orang,Meningkatnya Kapasitas Potensi Sumber Kesejahteraan Sosial Perseorangan Kewenangan Kabupaten/Kota,853,853,88,853,853,853,853,,,,362178000.0,368396000.0,370236000.0,375260000.0,376086000.0,0.0,0.0
3403,KAB. GUNUNGKIDUL,20252029,1.06,URUSAN PEMERINTAHAN BIDANG SOSIAL,1.06.02,PROGRAM PEMBERDAYAAN SOSIAL,1.06.02.2.03,Pengembangan Potensi Sumber Kesejahteraan Sosial Daerah Kabupaten/Kota,1.06.02.2.03.0017,Pembinaan Teknis Sumber Daya Manusia Sumber Kesejahteraan Sosial Daerah Kabupaten/Kota,1.06.2.08.0.00.01.0000,"Dinas Sosial, Pemberdayaan Perempuan, dan Perlindungan Anak",499518,Jumlah Sumber Daya Manusia Sumber Kesejahteraan Sosial Daerah Kabupaten/Kota yang Mendapatkan Bimbingan Teknis,orang,Terlaksananya Pembinaan Teknis Sumber Daya Manusia Sumber Kesejahteraan Sosial Daerah Kabupaten/Kota,0,0,50,50,50,50,50,,,,10300000.0,11330000.0,12463000.0,13709000.0,14080000.0,0.0,0.0
3403,KAB. GUNUNGKIDUL,20252029,1.06,URUSAN PEMERINTAHAN BIDANG SOSIAL,1.06.04,PROGRAM REHABILITASI SOSIAL,1.06.04.2.01,"Rehabilitasi Sosial Dasar Penyandang Disabilitas Terlantar, Anak Terlantar, Lanjut Usia Terlantar, serta Gelandangan Pengemis di Luar Panti Sosial",1.06.04.2.01.0001,Penyediaan Permakanan,1.06.2.08.0.00.01.0000,"Dinas Sosial, Pemberdayaan Perempuan, dan Perlindungan Anak",449842,Jumlah Orang yang Mendapatkan Pemenuhan Kebutuhan Permakanan Sesuai dengan Standar Gizi Minimal Kewenangan Kabupaten/Kota,Orang,Terpenuhinya Kebutuhan Permakanan Per Orang Sesuai dengan Standar Gizi Minimal Kewenangan Kabupaten/Kota,2367,2258,1273,1283,1285,1295,1310,,,,1389074000.0,1390481000.0,1391005000.0,1420555000.0,1421083000.0,0.0,0.0
3403,KAB. GUNUNGKIDUL,20252029,1.06,URUSAN PEMERINTAHAN BIDANG SOSIAL,1.06.04,PROGRAM REHABILITASI SOSIAL,1.06.04.2.01,"Rehabilitasi Sosial Dasar Penyandang Disabilitas Terlantar, Anak Terlantar, Lanjut Usia Terlantar, serta Gelandangan Pengemis di Luar Panti Sosial",1.06.04.2.01.0002,Penyediaan Sandang,1.06.2.08.0.00.01.0000,"Dinas Sosial, Pemberdayaan Perempuan, dan Perlindungan Anak",449842,Jumlah Orang yang Menerima Pakaian dan Kelengkapan Lainnya yang Tersedia dalam 1 Tahun Kewenangan Kabupaten/Kota,Orang,Tersedianya Pakaian dan Kelengkapan Lainnya dalam 1 Tahun Kewenangan Kabupaten/Kota,0,0,44,54,64,74,78,,,,10000000.0,11000000.0,12000000.0,13000000.0,13500000.0,0.0,0.0
3403,KAB. GUNUNGKIDUL,20252029,1.06,URUSAN PEMERINTAHAN BIDANG SOSIAL,1.06.04,PROGRAM REHABILITASI SOSIAL,1.06.04.2.01,"Rehabilitasi Sosial Dasar Penyandang Disabilitas Terlantar, Anak Terlantar, Lanjut Usia Terlantar, serta Gelandangan Pengemis di Luar Panti Sosial",1.06.04.2.01.0003,Penyediaan Alat Bantu,1.06.2.08.0.00.01.0000,"Dinas Sosial, Pemberdayaan Perempuan, dan Perlindungan Anak",449842,Jumlah Orang yang Mendapatkan Alat Bantu dan Alat Bantu Peraga Sesuai kebutuhan Kewenangan Kabupaten/Kota,Orang,Terpenuhinya Orang yang Mendapatkan Alat Bantu dan Alat Bantu Peraga Sesuai Kebutuhan Kewenangan Kabupaten/Kota,88,61,38,48,58,68,78,,,,55339000.0,57873000.0,60660000.0,65726000.0,66299000.0,0.0,0.0
3403,KAB. GUNUNGKIDUL,20252029,1.06,URUSAN PEMERINTAHAN BIDANG SOSIAL,1.06.04,PROGRAM REHABILITASI SOSIAL,1.06.04.2.01,"Rehabilitasi Sosial Dasar Penyandang Disabilitas Terlantar, Anak Terlantar, Lanjut Usia Terlantar, serta Gelandangan Pengemis di Luar Panti Sosial",1.06.04.2.01.0004,Pemberian Pelayanan Reunifikasi Keluarga,1.06.2.08.0.00.01.0000,"Dinas Sosial, Pemberdayaan Perempuan, dan Perlindungan Anak",449842,Jumlah Orang yang Mendapatkan Pelayanan Reunifikasi Keluarga Kewenangan Kabupaten/Kota,Orang,Terpenuhinya Orang yang Mendapatkan Pelayanan Reunifikasi Keluarga Kewenangan Kabupaten/Kota,0,0,17,17,18,19,19,,,,10000000.0,11000000.0,12000000.0,13000000.0,13500000.0,0.0,0.0
3403,KAB. GUNUNGKIDUL,20252029,1.06,URUSAN PEMERINTAHAN BIDANG SOSIAL,1.06.04,PROGRAM REHABILITASI SOSIAL,1.06.04.2.01,"Rehabilitasi Sosial Dasar Penyandang Disabilitas Terlantar, Anak Terlantar, Lanjut Usia Terlantar, serta Gelandangan Pengemis di Luar Panti Sosial",1.06.04.2.01.0005,"Pemberian Bimbingan Fisik, Mental, Spiritual, dan Sosial",1.06.2.08.0.00.01.0000,"Dinas Sosial, Pemberdayaan Perempuan, dan Perlindungan Anak",449842,"Jumlah Peserta Bimbingan Fisik, Mental, Spiritual dan Sosial Kewenangan Kabupaten/Kota",Orang,"Terlaksananya Pemberian Bimbingan Fisik, Mental, Spiritual dan Sosial Kewenangan Kabupaten/Kota",235,251,175,180,200,210,235,,,,77257000.0,79983000.0,80981000.0,85079000.0,86587000.0,0.0,0.0
3403,KAB. GUNUNGKIDUL,20252029,1.06,URUSAN PEMERINTAHAN BIDANG SOSIAL,1.06.04,PROGRAM REHABILITASI SOSIAL,1.06.04.2.01,"Rehabilitasi Sosial Dasar Penyandang Disabilitas Terlantar, Anak Terlantar, Lanjut Usia Terlantar, serta Gelandangan Pengemis di Luar Panti Sosial",1.06.04.2.01.0006,"Pemberian Bimbingan Sosial kepada Keluarga Penyandang Disabilitas Terlantar, Anak Terlantar, Lanjut Usia Terlantar, serta Gelandangan Pengemis dan Masyarakat",1.06.2.08.0.00.01.0000,"Dinas Sosial, Pemberdayaan Perempuan, dan Perlindungan Anak",449842,"Jumlah Peserta Bimbingan Sosial kepada Keluarga Penyandang Disabilitas Terlantar, Anak Terlantar, Lanjut Usia Terlantar, serta Gelandangan Pengemis dan Masyarakat Kewenangan Kabupaten/Kota",Orang,"Terlaksananya Pemberian Bimbingan Sosial kepada Keluarga Penyandang Disabilitas Terlantar, Anak Terlantar, Lanjut Usia Terlantar, serta Gelandangan Pengemis dan Masyarakat Kewenangan Kabupaten/Kota",0,100,180,190,200,210,220,,,,32176000.0,33785000.0,35474000.0,37248000.0,37610000.0,0.0,0.0
3403,KAB. GUNUNGKIDUL,20252029,1.06,URUSAN PEMERINTAHAN BIDANG SOSIAL,1.06.04,PROGRAM REHABILITASI SOSIAL,1.06.04.2.01,"Rehabilitasi Sosial Dasar Penyandang Disabilitas Terlantar, Anak Terlantar, Lanjut Usia Terlantar, serta Gelandangan Pengemis di Luar Panti Sosial",1.06.04.2.01.0008,Pemberian Akses ke Layanan Pendidikan dan Kesehatan Dasar,1.06.2.08.0.00.01.0000,"Dinas Sosial, Pemberdayaan Perempuan, dan Perlindungan Anak",449842,Jumlah Orang yang Mendapatkan Akses ke Layanan Pendidikan dan Kesehatan Dasar Kewenangan Kabupaten/Kota,Orang,Terpenuhinya Orang yang Mendapatkan Akses ke Layanan Pendidikan dan Kesehatan Dasar Kewenangan Kabupaten/Kota,0,0,50,100,100,100,100,,,,6500000.0,7000000.0,7500000.0,8000000.0,8000000.0,0.0,0.0
3403,KAB. GUNUNGKIDUL,20252029,1.06,URUSAN PEMERINTAHAN BIDANG SOSIAL,1.06.04,PROGRAM REHABILITASI SOSIAL,1.06.04.2.01,"Rehabilitasi Sosial Dasar Penyandang Disabilitas Terlantar, Anak Terlantar, Lanjut Usia Terlantar, serta Gelandangan Pengemis di Luar Panti Sosial",1.06.04.2.01.0009,Pemberian Layanan Data dan Pengaduan,1.06.2.08.0.00.01.0000,"Dinas Sosial, Pemberdayaan Perempuan, dan Perlindungan Anak",449842,Jumlah Orang yang Mendapatkan Layanan Data dan Pengaduan Kewenangan Kabupaten/Kota,Orang,Terlaksananya Pemberian Layanan Data dan Pengaduan Kewenangan Kabupaten/Kota,0,0,50,100,100,100,100,,,,6000000.0,6600000.0,7260000.0,7986000.0,8186000.0,0.0,0.0
3403,KAB. GUNUNGKIDUL,20252029,1.06,URUSAN PEMERINTAHAN BIDANG SOSIAL,1.06.04,PROGRAM REHABILITASI SOSIAL,1.06.04.2.01,"Rehabilitasi Sosial Dasar Penyandang Disabilitas Terlantar, Anak Terlantar, Lanjut Usia Terlantar, serta Gelandangan Pengemis di Luar Panti Sosial",1.06.04.2.01.0010,Pemberian Layanan Kedaruratan,1.06.2.08.0.00.01.0000,"Dinas Sosial, Pemberdayaan Perempuan, dan Perlindungan Anak",449842,Jumlah Orang yang Mendapatkan Pelayanan Kedaruratan Kewenangan Kabupaten/Kota,Orang,Terlaksananya Pemberian Layanan Kedaruratan Kewenangan Kabupaten/Kota,36,52,52,55,60,65,70,,,,170536900.0,172591000.0,174850000.0,177335000.0,177569000.0,0.0,0.0
3403,KAB. GUNUNGKIDUL,20252029,1.06,URUSAN PEMERINTAHAN BIDANG SOSIAL,1.06.04,PROGRAM REHABILITASI SOSIAL,1.06.04.2.01,"Rehabilitasi Sosial Dasar Penyandang Disabilitas Terlantar, Anak Terlantar, Lanjut Usia Terlantar, serta Gelandangan Pengemis di Luar Panti Sosial",1.06.04.2.01.0011,Pemberian Pelayanan Penelusuran Keluarga,1.06.2.08.0.00.01.0000,"Dinas Sosial, Pemberdayaan Perempuan, dan Perlindungan Anak",449842,Jumlah Orang yang Mendapatkan Pelayanan Penelusuran Keluarga Kewenangan Kabupaten/Kota,Orang,Terpenuhinya Orang yang Mendapatkan Pelayanan Penelusuran Keluarga Kewenangan Kabupaten/Kota,0,0,15,15,15,15,15,,,,7000000.0,7700000.0,8470000.0,9317000.0,9817000.0,0.0,0.0
3403,KAB. GUNUNGKIDUL,20252029,1.06,URUSAN PEMERINTAHAN BIDANG SOSIAL,1.06.04,PROGRAM REHABILITASI SOSIAL,1.06.04.2.01,"Rehabilitasi Sosial Dasar Penyandang Disabilitas Terlantar, Anak Terlantar, Lanjut Usia Terlantar, serta Gelandangan Pengemis di Luar Panti Sosial",1.06.04.2.01.0012,Pemberian Layanan Rujukan,1.06.2.08.0.00.01.0000,"Dinas Sosial, Pemberdayaan Perempuan, dan Perlindungan Anak",449842,Jumlah Orang Mendapatkan Layanan Rujukan Kewenangan Kabupaten/Kota,Orang,Terlaksananya Pemberian Layanan Rujukan Kewenangan Kabupaten/Kota,4,6,8,12,14,16,18,,,,10000000.0,11000000.0,12100000.0,13310000.0,14141000.0,0.0,0.0
3403,KAB. GUNUNGKIDUL,20252029,1.06,URUSAN PEMERINTAHAN BIDANG SOSIAL,1.06.04,PROGRAM REHABILITASI SOSIAL,1.06.04.2.01,"Rehabilitasi Sosial Dasar Penyandang Disabilitas Terlantar, Anak Terlantar, Lanjut Usia Terlantar, serta Gelandangan Pengemis di Luar Panti Sosial",1.06.04.2.01.0014,"Fasilitasi Pembuatan Dokumen Kependudukan bagi Penyandang Disabilitas Terlantar, Anak Terlantar, Lanjut Usia Terlantar, Gelandangan dan Pengemis Kewenangan Kabupaten/Kota",1.06.2.08.0.00.01.0000,"Dinas Sosial, Pemberdayaan Perempuan, dan Perlindungan Anak",449842,"Jumlah Orang yang Terpenuhi Kebutuhan Pembuatan Dokumen Kependudukan bagi Penyandang Disabilitas Terlantar, Anak Terlantar, Lanjut Usia Terlantar, Gelandangan dan Pengemis Kewenangan Kabupaten/Kota",Orang,"Terpenuhinya Orang yang Membutuhkan Pembuatan Dokumen Kependudukan bagi Penyandang Disabilitas Terlantar, Anak Terlantar, Lanjut Usia Terlantar, Gelandangan dan Pengemis Kewenangan Kabupaten/Kota",0,0,50,50,50,50,50,,,,6000000.0,6600000.0,7260000.0,7986000.0,8285000.0,0.0,0.0
3403,KAB. GUNUNGKIDUL,20252029,1.06,URUSAN PEMERINTAHAN BIDANG SOSIAL,1.06.04,PROGRAM REHABILITASI SOSIAL,1.06.04.2.01,"Rehabilitasi Sosial Dasar Penyandang Disabilitas Terlantar, Anak Terlantar, Lanjut Usia Terlantar, serta Gelandangan Pengemis di Luar Panti Sosial",1.06.04.2.01.0017,Penyediaan Perbekalan Kesehatan,1.06.2.08.0.00.01.0000,"Dinas Sosial, Pemberdayaan Perempuan, dan Perlindungan Anak",449842,Jumlah Orang yang Mendapatkan Pemenuhan Kebutuhan Perbekalan Kesehatan di Luar Panti Kewenangan Kabupaten/Kota,Orang,Terpenuhinya Orang yang Mendapatkan Kebutuhan Perbekalan Kesehatan di Luar Panti Kewenangan Kabupaten/Kota,0,0,0,10,10,10,10,,,,0.0,2000000.0,2000000.0,2000000.0,2000000.0,0.0,0.0
3403,KAB. GUNUNGKIDUL,20252029,1.06,URUSAN PEMERINTAHAN BIDANG SOSIAL,1.06.04,PROGRAM REHABILITASI SOSIAL,1.06.04.2.02,Rehabilitasi Sosial Penyandang Masalah Kesejahteraan Sosial (PMKS) Lainnya Bukan Korban HIV/AIDS dan NAPZA di Luar Panti Sosial,1.06.04.2.02.0014,Kerja Sama antar Lembaga dan Kemitraan dalam Pelaksanaan Rehabilitasi Sosial Kabupaten/Kota,1.06.2.08.0.00.01.0000,"Dinas Sosial, Pemberdayaan Perempuan, dan Perlindungan Anak",500153,Jumlah Dokumen Hasil Koordinasi dan Kerja Sama antar Lembaga dan Kemitraan dalam Pelaksanaan Rehabilitasi Sosial Kabupaten/Kota,Dokumen,Terlaksananya Kerja Sama antar Lembaga dan Kemitraan dalam Pelaksanaan Rehabilitasi Sosial Kabupaten/Kota,0,0,0,7,7,7,7,,,,0.0,8500000.0,8500000.0,8500000.0,8500000.0,0.0,0.0
3403,KAB. GUNUNGKIDUL,20252029,1.06,URUSAN PEMERINTAHAN BIDANG SOSIAL,1.06.05,PROGRAM PERLINDUNGAN DAN JAMINAN SOSIAL,1.06.05.2.02,Pengelolaan Data Fakir Miskin Cakupan Daerah Kabupaten/Kota,1.06.05.2.02.0001,Pendataan Fakir Miskin Cakupan Daerah Kabupaten/Kota,1.06.2.08.0.00.01.0000,"Dinas Sosial, Pemberdayaan Perempuan, dan Perlindungan Anak",500172,Jumlah Fakir Miskin Cakupan Daerah Kabupaten/Kota yang Didata,Orang,Terlaksananya Pendataan Fakir Miskin Cakupan Daerah Kabupaten/Kota,551947,551947,551947,551947,551947,551947,551947,,,,184338500.0,188025520.0,190786000.0,200602000.0,200802000.0,0.0,0.0
3403,KAB. GUNUNGKIDUL,20252029,1.06,URUSAN PEMERINTAHAN BIDANG SOSIAL,1.06.05,PROGRAM PERLINDUNGAN DAN JAMINAN SOSIAL,1.06.05.2.02,Pengelolaan Data Fakir Miskin Cakupan Daerah Kabupaten/Kota,1.06.05.2.02.0004,Fasilitasi Bantuan Pengembangan Ekonomi Masyarakat,1.06.2.08.0.00.01.0000,"Dinas Sosial, Pemberdayaan Perempuan, dan Perlindungan Anak",500172,Jumlah Orang Mendapatkan Bantuan Pengembangan Ekonomi Masyarakat Kewenangan Kabupaten/Kota,Orang,Terpenuhinya Orang yang Mendapatkan Bantuan Pengembangan Ekonomi Masyarakat Kewenangan Kabupaten/Kota,2110,140,100,120,130,140,150,,,,6270000.0,6897000.0,7587000.0,8346000.0,8681000.0,0.0,0.0
3403,KAB. GUNUNGKIDUL,20252029,1.06,URUSAN PEMERINTAHAN BIDANG SOSIAL,1.06.05,PROGRAM PERLINDUNGAN DAN JAMINAN SOSIAL,1.06.05.2.02,Pengelolaan Data Fakir Miskin Cakupan Daerah Kabupaten/Kota,1.06.05.2.02.0006,Fasilitasi Bantuan Sosial Kesejahteraan Keluarga,1.06.2.08.0.00.01.0000,"Dinas Sosial, Pemberdayaan Perempuan, dan Perlindungan Anak",500172,Jumlah Penerima Manfaat (PM) yang Mendapatkan Bantuan Sosial Kesejahteraan Keluarga Kewenangan Kabupaten/Kota,Orang,Terpenuhinya Penerima Manfaat (PM) yang Mendapatkan Bantuan Sosial Kesejahteraan Keluarga Kewenangan Kabupaten/Kota,896,1118,1168,1218,1268,1318,1368,,,,887976900.0,890015462.0,890816000.0,898632000.0,899105000.0,0.0,0.0
3403,KAB. GUNUNGKIDUL,20252029,1.06,URUSAN PEMERINTAHAN BIDANG SOSIAL,1.06.05,PROGRAM PERLINDUNGAN DAN JAMINAN SOSIAL,1.06.05.2.02,Pengelolaan Data Fakir Miskin Cakupan Daerah Kabupaten/Kota,1.06.05.2.02.0008,Pengelolaan Data Fakir Miskin Cakupan Daerah Kabupaten/Kota,1.06.2.08.0.00.01.0000,"Dinas Sosial, Pemberdayaan Perempuan, dan Perlindungan Anak",500172,"Jumlah Usulan Penindaklayakan, Usulan yang Terverifikasi dan Tervalidasi, dan Usulan Perbaikan yang dilaksanakan",Usulan,Terlaksananya Pengelolaan Data Fakir Miskin Cakupan Daerah Kabupaten/Kota,0,0,500,550,600,650,700,,,,123608000.0,126080360.0,128602000.0,131174000.0,131597000.0,0.0,0.0
3403,KAB. GUNUNGKIDUL,20252029,1.06,URUSAN PEMERINTAHAN BIDANG SOSIAL,1.06.06,PROGRAM PENANGANAN BENCANA,1.06.06.2.01,Perlindungan Sosial Korban Bencana Alam dan Sosial Kabupaten/Kota,1.06.06.2.01.0001,Penyediaan Makanan,1.06.2.08.0.00.01.0000,"Dinas Sosial, Pemberdayaan Perempuan, dan Perlindungan Anak",500199,Jumlah Orang yang Mendapatkan Permakanan 3x1 Hari dalam Masa Tanggap Darurat (Pengungsian) Kewenangan Kabupaten/Kota,Orang,Terpenuhinya Orang yang Mendapatkan Permakanan 3x1 Hari dalam Masa Tanggap Darurat (Pengungsian) Kewenangan Kabupaten/Kota,300,300,300,310,340,380,420,,,,120000000.0,124000000.0,128000000.0,132000000.0,132000000.0,0.0,0.0
3403,KAB. GUNUNGKIDUL,20252029,1.06,URUSAN PEMERINTAHAN BIDANG SOSIAL,1.06.06,PROGRAM PENANGANAN BENCANA,1.06.06.2.01,Perlindungan Sosial Korban Bencana Alam dan Sosial Kabupaten/Kota,1.06.06.2.01.0002,Penyediaan Sandang,1.06.2.08.0.00.01.0000,"Dinas Sosial, Pemberdayaan Perempuan, dan Perlindungan Anak",500199,Jumlah Orang yang Mendapatkan Pakaian dan Kelengkapan Lainnya yang Tersedia pada Masa Tanggap Darurat (Pengungsian) dan Pasca Bencana Kewenangan Kabupaten/Kota,Orang,Terpenuhinya Orang yang Mendapatkan Pakaian dan Kelengkapan Lainnya yang Tersedia pada Masa Tanggap Darurat (Pengungsian) dan Pasca Bencana Kewenangan Kabupaten/Kota,100,100,100,110,120,130,130,,,,10000000.0,11000000.0,12000000.0,13000000.0,13000000.0,0.0,0.0
3403,KAB. GUNUNGKIDUL,20252029,1.06,URUSAN PEMERINTAHAN BIDANG SOSIAL,1.06.06,PROGRAM PENANGANAN BENCANA,1.06.06.2.01,Perlindungan Sosial Korban Bencana Alam dan Sosial Kabupaten/Kota,1.06.06.2.01.0004,Penanganan Khusus bagi Kelompok Rentan,1.06.2.08.0.00.01.0000,"Dinas Sosial, Pemberdayaan Perempuan, dan Perlindungan Anak",500199,Jumlah Orang yang Mendapatkan Penanganan Khusus bagi Kelompok Rentan Kewenangan Kabupaten/Kota,Orang,Terpenuhinya Orang yang Mendapatkan Penanganan Khusus bagi Kelompok Rentan Kewenangan Kabupaten/Kota,90,90,90,100,110,120,125,,,,9470000.0,9943500.0,10441000.0,10963000.0,11011000.0,0.0,0.0
3403,KAB. GUNUNGKIDUL,20252029,1.06,URUSAN PEMERINTAHAN BIDANG SOSIAL,1.06.06,PROGRAM PENANGANAN BENCANA,1.06.06.2.01,Perlindungan Sosial Korban Bencana Alam dan Sosial Kabupaten/Kota,1.06.06.2.01.0005,Pelayanan Dukungan Psikososial,1.06.2.08.0.00.01.0000,"Dinas Sosial, Pemberdayaan Perempuan, dan Perlindungan Anak",500199,Jumlah Korban Bencana yang Mendapatkan Layanan Dukungan Psikososial Kewenangan Kabupaten/Kota,Orang,Terpenuhinya Pelayanan Dukungan Psikososial bagi Korban Bencana Kewenangan Kabupaten/Kota,0,0,0,100,100,100,100,,,,0.0,2500000.0,2500000.0,2500000.0,2500000.0,0.0,0.0
3403,KAB. GUNUNGKIDUL,20252029,1.06,URUSAN PEMERINTAHAN BIDANG SOSIAL,1.06.06,PROGRAM PENANGANAN BENCANA,1.06.06.2.01,Perlindungan Sosial Korban Bencana Alam dan Sosial Kabupaten/Kota,1.06.06.2.01.0007,Penyediaan Tempat Penampungan Pengungsi,1.06.2.08.0.00.01.0000,"Dinas Sosial, Pemberdayaan Perempuan, dan Perlindungan Anak",500199,Jumlah Tempat Pengungsian Kewenangan Kabupaten/Kota,Orang,Tersedianya Tempat Pengungsian Kewenangan Kabupaten/Kota,0,0,0,1,1,1,1,,,,0.0,10000000.0,11000000.0,12100000.0,12600000.0,0.0,0.0
3403,KAB. GUNUNGKIDUL,20252029,1.06,URUSAN PEMERINTAHAN BIDANG SOSIAL,1.06.06,PROGRAM PENANGANAN BENCANA,1.06.06.2.02,Penyelenggaraan Pemberdayaan Masyarakat Terhadap Kesiapsiagaan Bencana Kabupaten/Kota,1.06.06.2.02.0001,"Koordinasi, Sosialisasi dan Pelaksanaan Kampung Siaga Bencana",1.06.2.08.0.00.01.0000,"Dinas Sosial, Pemberdayaan Perempuan, dan Perlindungan Anak",500255,"Jumlah Kampung yang Melaksanakan Koordinasi, Sosialisasi dan Pelaksanaan Kampung Siaga Bencana Kewenangan Kabupaten/Kota",Kampung,"Terlaksananya Kampung yang Melaksanakan Koordinasi, Sosialisasi dan Pelaksanaan Kampung Siaga Bencana Kewenangan Kabupaten/Kota",15,15,15,15,15,15,15,,,,20395000.0,22435000.0,24679000.0,27147000.0,28362000.0,0.0,0.0
